[2026-07-04 01:12:26] WIOSKA: 001_blocnix | LVL: 4 | START
[2026-07-06 18:06:52] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:07:06] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:07:19] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:07:32] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:08:03] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:08:16] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:08:29] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:08:42] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:09:13] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:09:26] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:09:40] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:09:53] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:10:23] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:10:37] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:10:50] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:11:03] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:11:34] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:11:47] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:12:00] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:12:13] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:12:44] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:12:57] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:13:10] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:13:24] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:13:54] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:14:07] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:14:21] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:14:34] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:15:05] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:15:18] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:15:31] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:15:44] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:16:15] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:16:28] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:16:41] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:16:54] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:17:25] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:17:38] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:17:52] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:18:05] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:18:36] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:18:49] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:19:02] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:19:15] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:19:46] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:19:59] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:20:12] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:20:25] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:20:56] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:21:09] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:21:23] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:21:36] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:22:07] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:22:20] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:22:33] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:22:46] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:23:17] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:23:30] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:23:43] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:23:57] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:24:27] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:24:41] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:24:54] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:25:07] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:25:41] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:25:54] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:26:07] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:26:21] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:26:54] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:27:08] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:27:21] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:27:34] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:28:05] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:28:18] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:28:31] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:28:44] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:29:15] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:29:28] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:29:42] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:29:55] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:30:25] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:30:39] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:30:52] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:31:05] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:31:36] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:31:49] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:32:02] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:32:15] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:32:46] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:32:59] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:33:12] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:33:26] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:33:56] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:34:10] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:34:23] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:34:36] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:35:07] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:35:20] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:35:33] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:35:46] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:36:17] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:36:30] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:36:43] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:36:57] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:37:27] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:37:40] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:37:54] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:38:07] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:38:38] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:38:51] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:39:04] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:39:17] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:39:48] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:40:01] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:40:14] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:40:27] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:40:58] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:41:11] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:41:24] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:41:38] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:42:08] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:42:21] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:42:35] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:42:48] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:43:19] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:43:32] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:43:45] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:43:58] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:44:29] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:44:42] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:44:55] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:45:08] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:45:39] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:45:52] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:46:05] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:46:19] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:46:49] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:47:03] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:47:16] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:47:29] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:48:00] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:48:13] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:48:26] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:48:39] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:49:10] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:49:23] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:49:36] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:49:50] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:50:20] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:50:34] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:50:47] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:51:00] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:51:31] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:51:44] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:51:57] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:52:11] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:52:41] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:52:54] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:53:08] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:53:21] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:53:52] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:54:05] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:54:18] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:54:31] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:55:02] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:55:15] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:55:28] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:55:42] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:56:15] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:56:28] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:56:42] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:56:55] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:57:29] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 18:57:42] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 18:57:55] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 18:58:08] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 18:58:39] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 18:58:52] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 18:59:05] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 18:59:19] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 18:59:49] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:00:03] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:00:16] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:00:29] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:01:00] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:01:13] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:01:26] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:01:39] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:02:10] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:02:24] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:02:37] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:02:50] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:03:21] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:03:34] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:03:47] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:04:00] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:04:31] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:04:44] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:04:57] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:05:11] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:05:41] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:05:54] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:06:08] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:06:21] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:06:52] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:07:05] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:07:18] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:07:31] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:08:02] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:08:15] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:08:28] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:08:42] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:09:12] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:09:26] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:09:39] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:09:52] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:10:23] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:10:36] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:10:49] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:11:02] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:11:33] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:11:46] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:11:59] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:12:12] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:12:43] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:12:56] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:13:10] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:13:23] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:13:54] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:14:07] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:14:20] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:14:33] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:15:04] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:15:17] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:15:31] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:15:44] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:16:15] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:16:28] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:16:41] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:16:54] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:17:25] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:17:38] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:17:52] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:18:05] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:18:35] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:18:49] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:19:02] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:19:15] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:19:46] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:19:59] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:20:12] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:20:25] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:20:56] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:21:10] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:21:23] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:21:36] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 19:22:07] WIOSKA: 002_blocnix | LVL: 4 | FAILED
[2026-07-06 19:22:20] WIOSKA: 002_blocnix | LVL: 3 | FAILED
[2026-07-06 19:22:33] WIOSKA: 002_blocnix | LVL: 2 | FAILED
[2026-07-06 19:22:46] WIOSKA: 002_blocnix | LVL: 1 | FAILED
[2026-07-06 19:23:17] WIOSKA: 001_blocnix | LVL: 4 | FAILED
[2026-07-06 19:23:30] WIOSKA: 001_blocnix | LVL: 3 | FAILED
[2026-07-06 19:23:44] WIOSKA: 001_blocnix | LVL: 2 | FAILED
[2026-07-06 19:23:57] WIOSKA: 001_blocnix | LVL: 1 | FAILED
[2026-07-06 20:35:22] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-06 20:35:22] WIOSKA: 002_blocnix | LVL: 1 | ZAKOŃCZONO
[2026-07-06 20:35:26] WIOSKA: 003_blocnix | LVL: 1 | FAILED
[2026-07-06 20:35:26] WIOSKA: 003_blocnix | LVL: 2 | ZABLOKOWANY (pomijam)
[2026-07-06 20:35:26] WIOSKA: 003_blocnix | LVL: 3 | ZABLOKOWANY (pomijam)
[2026-07-06 20:35:26] WIOSKA: 003_blocnix | LVL: 4 | ZABLOKOWANY (pomijam)
[2026-07-06 21:47:53] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-06 21:47:57] WIOSKA: 002_blocnix | LVL: 2 | START
[2026-07-06 21:48:03] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-06 21:48:03] WIOSKA: 003_blocnix | LVL: 2 | ZABLOKOWANY (pomijam)
[2026-07-06 21:48:03] WIOSKA: 003_blocnix | LVL: 3 | ZABLOKOWANY (pomijam)
[2026-07-06 21:48:03] WIOSKA: 003_blocnix | LVL: 4 | ZABLOKOWANY (pomijam)
[2026-07-06 22:10:25] WIOSKA: 003_blocnix | LVL: 2 | ZABLOKOWANY (pomijam)
[2026-07-06 22:10:25] WIOSKA: 003_blocnix | LVL: 3 | ZABLOKOWANY (pomijam)
[2026-07-06 22:10:25] WIOSKA: 003_blocnix | LVL: 4 | ZABLOKOWANY (pomijam)
[2026-07-06 22:10:38] WIOSKA: 001_blocnix | LVL: 4 | START
[2026-07-06 22:11:05] WIOSKA: 001_blocnix | LVL: 3 | START
[2026-07-06 22:11:24] WIOSKA: 001_blocnix | LVL: 2 | START
[2026-07-06 22:13:59] WIOSKA: 001_blocnix | LVL: 1 | START
[2026-07-06 22:14:21] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-06 22:27:34] WIOSKA: 003_blocnix | LVL: 2 | ZABLOKOWANY (pomijam)
[2026-07-06 22:27:34] WIOSKA: 003_blocnix | LVL: 3 | ZABLOKOWANY (pomijam)
[2026-07-06 22:27:34] WIOSKA: 003_blocnix | LVL: 4 | ZABLOKOWANY (pomijam)
[2026-07-06 22:27:39] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-06 22:53:01] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-06 23:19:56] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-06 23:23:02] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-06 23:48:30] WIOSKA: 002_blocnix | LVL: 2 | START
[2026-07-06 23:50:47] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-06 23:53:02] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 00:14:26] WIOSKA: 001_blocnix | LVL: 4 | START
[2026-07-07 00:21:33] WIOSKA: 001_blocnix | LVL: 3 | START
[2026-07-07 00:21:50] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 00:23:03] WIOSKA: 002_blocnix | LVL: 2 | START
[2026-07-07 00:24:20] WIOSKA: 001_blocnix | LVL: 2 | START
[2026-07-07 00:31:32] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-07 00:51:01] WIOSKA: 001_blocnix | LVL: 1 | START
[2026-07-07 00:53:03] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 01:05:32] WIOSKA: 002_blocnix | LVL: 2 | START
[2026-07-07 01:18:30] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-07 01:23:03] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 01:44:53] WIOSKA: 002_blocnix | LVL: 2 | START
[2026-07-07 01:48:48] WIOSKA: 001_blocnix | LVL: 4 | START
[2026-07-07 01:53:03] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 02:19:00] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-07 02:22:40] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 02:23:04] WIOSKA: 002_blocnix | LVL: 2 | START
[2026-07-07 02:36:55] WIOSKA: 001_blocnix | LVL: 3 | START
[2026-07-07 02:48:55] WIOSKA: 001_blocnix | LVL: 2 | START
[2026-07-07 02:53:04] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 03:01:07] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-07 03:08:36] WIOSKA: 002_blocnix | LVL: 2 | START
[2026-07-07 03:18:30] WIOSKA: 001_blocnix | LVL: 1 | START
[2026-07-07 03:19:18] WIOSKA: 002_blocnix | LVL: 3 | START
[2026-07-07 03:23:06] WIOSKA: 001_blocnix | LVL: 4 | START
[2026-07-07 03:23:10] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 03:49:42] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-07 03:53:06] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 04:19:54] WIOSKA: 002_blocnix | LVL: 2 | START
[2026-07-07 04:20:42] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 04:23:06] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-07 04:47:40] WIOSKA: 001_blocnix | LVL: 3 | START
[2026-07-07 04:48:35] WIOSKA: 003_blocnix | LVL: 1 | START
[2026-07-07 04:53:07] WIOSKA: 002_blocnix | LVL: 4 | START
[2026-07-07 04:54:09] WIOSKA: 001_blocnix | LVL: 4 | START
[2026-07-07 05:08:11] WIOSKA: 002_blocnix | LVL: 1 | START
[2026-07-07 05:15:44] WIOSKA: 001_blocnix | LVL: 2 | START
[2026-07-07 05:19:51] WIOSKA: 003_blocnix | LVL: 1 | START
